date,cases(t+14),confirmed,calls(t),complaint(t),Awareness,Larviciding,Fogging,irs,Ovi_Trap,Dewatering,Tyres,water_leakage,Debris,FishSeed,Adult_Mosquitoes,irs_patient,cluster
09/22/2013,0,0,0,0,9,19,3,13,3,16,21,0,0,1,0,0,10
09/23/2013,0,0,0,0,18,16,0,11,2,9,13,0,0,1,0,0,10
09/24/2013,0,1,0,0,17,19,0,12,2,3,12,0,0,1,0,0,10
09/25/2013,0,1,0,0,14,47,0,12,1,7,10,0,0,1,0,0,10
09/26/2013,0,0,0,0,15,47,0,14,1,13,11,0,0,1,0,0,10
09/27/2013,0,0,0,0,14,51,0,16,2,17,15,0,0,3,0,0,10
09/28/2013,0,2,0,0,15,57,0,16,2,19,16,0,0,2,0,0,10
09/29/2013,0,0,0,0,18,53,0,10,2,19,10,0,0,2,0,0,10
09/30/2013,0,1,0,0,6,50,0,10,2,22,12,0,0,2,0,0,10
10/01/2013,0,0,0,0,6,50,0,9,2,27,17,0,0,2,0,0,10
10/02/2013,0,1,0,0,6,21,0,9,1,23,17,0,0,6,0,0,10
10/03/2013,0,1,0,0,6,18,0,5,1,16,12,0,0,6,0,0,10
10/04/2013,0,1,0,0,5,13,0,3,0,11,9,0,0,4,0,0,10
10/05/2013,0,1,0,0,4,9,1,0,0,13,12,0,0,4,0,0,10
10/06/2013,0,0,0,0,1,8,1,0,0,13,12,0,0,4,0,0,10
10/07/2013,0,0,0,0,1,16,2,7,0,10,10,0,0,4,0,0,10
10/08/2013,0,1,0,0,1,11,2,8,1,6,5,0,0,4,0,0,10
10/09/2013,0,1,0,0,1,14,2,8,1,10,5,0,0,0,0,0,10
10/10/2013,0,0,0,0,1,28,13,15,1,13,6,0,0,0,0,0,10
10/11/2013,0,1,0,0,1,30,13,15,1,14,11,0,0,0,0,0,10
10/12/2013,0,2,0,0,1,36,13,19,1,17,8,0,0,0,0,0,10
10/13/2013,0,0,0,0,1,36,13,19,1,18,8,0,0,0,0,0,10
10/14/2013,0,1,0,0,9,32,12,12,1,18,8,0,0,0,0,0,10
10/15/2013,0,0,0,0,9,32,17,15,0,17,9,0,0,1,0,0,10
10/16/2013,0,0,0,0,9,29,17,15,0,13,9,0,0,1,0,0,10
10/17/2013,0,0,0,0,8,16,6,8,0,11,8,0,0,1,0,0,10
10/18/2013,0,1,0,0,8,14,6,8,0,10,2,0,0,1,0,0,10
10/19/2013,0,1,0,0,13,6,7,7,0,4,7,0,0,1,0,0,10
10/20/2013,0,1,0,0,13,6,7,9,0,6,7,0,0,1,0,0,10
10/21/2013,0,1,0,0,7,5,9,22,0,8,8,0,0,1,0,0,10
10/22/2013,0,2,0,0,8,6,4,22,0,12,9,0,0,0,0,0,10
10/23/2013,0,4,0,0,8,11,7,42,0,19,9,0,0,3,0,0,10
10/24/2013,0,2,0,0,8,10,12,43,0,18,13,0,0,3,0,0,10
10/25/2013,0,2,0,0,8,12,12,43,0,19,13,0,0,3,0,0,10
10/26/2013,0,2,0,0,3,11,10,40,0,20,9,0,0,3,0,0,10
10/27/2013,0,2,0,0,3,17,10,47,0,17,11,0,0,3,0,0,10
10/28/2013,0,3,0,0,1,15,8,34,0,15,15,0,0,3,0,0,10
10/29/2013,0,4,0,0,2,16,8,31,0,14,16,0,0,3,0,0,10
10/30/2013,0,4,0,0,3,13,5,14,0,19,25,0,0,0,0,0,10
10/31/2013,0,7,0,0,15,32,0,14,0,25,22,0,0,0,0,0,10
11/01/2013,0,8,0,0,15,35,0,17,3,26,22,0,0,3,0,0,10
11/02/2013,0,4,0,0,23,37,0,19,4,30,22,0,0,5,0,0,10
11/03/2013,0,0,0,0,73,33,1,16,5,37,20,0,0,5,0,0,10
11/04/2013,0,8,0,0,84,43,11,45,5,41,19,0,0,5,0,0,10
11/05/2013,0,5,0,0,90,43,17,51,6,38,23,0,0,5,0,0,10
11/06/2013,0,5,0,0,92,45,21,59,6,28,23,0,0,6,0,0,10
11/07/2013,0,5,0,0,85,27,29,69,8,28,24,0,0,6,0,0,10
11/08/2013,0,6,0,0,94,23,51,78,5,32,27,0,0,3,0,0,10
11/09/2013,0,6,0,0,101,23,56,96,4,29,31,0,0,4,0,0,10
11/10/2013,0,2,0,0,57,23,89,100,3,25,39,0,0,4,0,0,10
11/11/2013,0,4,0,0,58,17,88,90,4,29,41,0,0,4,0,0,10
11/12/2013,0,5,0,0,66,17,96,90,4,31,35,0,0,4,0,0,10
11/13/2013,0,4,0,0,67,14,96,82,6,33,43,0,0,3,0,0,10
11/14/2013,0,3,0,0,62,13,90,78,4,27,43,0,0,4,0,0,10
11/15/2013,0,4,0,0,53,12,68,66,4,21,44,0,0,4,0,0,10
11/16/2013,0,9,0,0,42,10,85,56,6,20,40,0,0,3,0,0,10
11/17/2013,0,2,0,0,47,10,63,53,6,26,36,0,0,3,0,0,10
11/18/2013,0,7,0,0,47,6,54,35,8,22,30,0,0,4,0,0,10
11/19/2013,0,6,0,0,32,4,45,28,10,25,32,0,0,4,0,0,10
11/20/2013,0,4,0,0,29,18,42,28,9,28,29,0,0,4,0,0,10
11/21/2013,0,6,0,0,30,24,42,24,12,36,29,0,0,3,0,0,10
11/22/2013,0,3,0,0,30,24,44,26,13,45,32,0,0,3,0,0,10
11/23/2013,0,5,0,0,37,29,22,29,13,49,34,0,0,1,0,0,10
11/24/2013,0,4,0,0,27,28,24,26,13,40,30,0,0,4,0,0,10
11/25/2013,0,4,0,0,25,37,26,34,10,50,33,0,0,3,0,0,10
11/26/2013,0,1,0,0,25,37,25,34,7,46,40,0,0,3,0,0,10
11/27/2013,0,2,0,0,56,22,32,52,8,53,44,0,0,3,0,0,10
11/28/2013,0,3,0,0,57,23,43,53,7,50,47,0,0,3,0,0,10
11/29/2013,0,0,0,0,68,23,42,52,7,48,73,0,0,3,0,0,10
11/30/2013,0,3,0,0,59,22,43,41,8,53,92,0,0,3,0,0,10
12/01/2013,0,2,0,0,58,21,29,37,9,55,102,0,0,0,0,0,10
12/02/2013,0,3,0,0,51,11,32,36,10,45,100,0,0,0,0,0,10
12/03/2013,0,4,0,0,60,11,28,52,11,45,91,0,0,0,0,0,10
12/04/2013,0,2,0,0,29,11,20,31,10,36,77,0,0,0,0,0,10
12/05/2013,0,1,0,0,28,4,7,28,9,33,81,0,0,0,0,0,10
12/06/2013,0,2,0,0,20,4,6,29,8,27,72,0,0,0,0,0,10
12/07/2013,0,1,0,0,21,0,7,45,7,21,90,0,0,0,0,0,10
12/08/2013,0,1,0,0,23,0,7,45,7,21,80,0,0,0,0,0,10
12/09/2013,0,1,0,0,31,2,3,45,7,33,84,0,0,0,0,0,10
12/10/2013,0,0,0,0,27,2,5,31,7,36,97,0,0,0,0,0,10
12/11/2013,0,1,0,0,28,2,5,31,7,39,104,0,0,0,0,0,10
12/12/2013,0,2,0,0,31,2,5,31,7,44,98,0,0,0,0,0,10
12/13/2013,0,2,0,0,30,12,5,30,8,50,95,0,0,0,0,0,10
12/14/2013,0,0,0,0,29,12,3,14,6,45,56,0,0,0,0,0,10
12/15/2013,0,0,0,0,27,12,3,16,5,43,56,0,0,0,0,0,10
12/16/2013,0,0,0,0,17,10,2,8,4,28,73,0,0,0,0,0,10
12/17/2013,0,0,0,0,11,12,0,6,4,26,59,0,0,4,0,0,10
12/18/2013,0,0,0,0,11,15,0,6,4,21,51,0,0,4,0,0,10
12/19/2013,0,0,0,0,25,15,1,5,3,16,48,0,0,4,0,0,10
12/20/2013,0,0,0,0,24,7,1,4,2,10,27,0,0,4,0,0,10
12/21/2013,0,0,0,0,34,8,2,2,2,12,27,0,0,4,0,0,10
12/22/2013,0,0,0,0,35,8,2,0,2,12,27,0,0,4,0,0,10
12/23/2013,0,1,0,0,34,9,2,1,2,11,5,0,0,4,0,0,10
12/24/2013,0,0,0,0,34,8,2,2,1,8,7,0,0,0,0,0,10
12/25/2013,0,0,0,0,33,5,2,2,0,5,4,0,0,0,0,0,10
12/26/2013,0,0,0,0,15,6,1,5,0,4,7,0,0,0,0,0,10
12/27/2013,0,0,0,0,20,8,1,5,0,8,8,0,0,0,0,0,10
12/28/2013,0,0,0,0,9,7,0,5,0,6,8,0,0,0,0,0,10
12/29/2013,0,0,0,0,8,7,0,5,0,6,8,0,0,0,0,0,10
12/30/2013,0,0,0,0,8,6,0,5,0,10,10,0,0,0,0,0,10
12/31/2013,0,0,0,0,8,17,0,5,0,13,10,0,0,0,0,0,10
06/01/2013,0,0,0,0,7,17,0,5,0,13,10,0,0,0,0,0,11
06/02/2013,0,0,0,0,7,16,0,2,0,12,7,0,0,0,0,0,11
06/03/2013,0,0,0,0,1,12,0,2,0,7,6,0,0,0,0,0,11
06/04/2013,0,0,0,0,0,12,0,2,0,7,4,0,0,0,0,0,11
06/05/2013,0,0,0,0,0,12,0,2,0,7,4,0,0,0,0,0,11
06/06/2013,0,0,0,0,0,12,0,1,0,3,2,0,0,0,0,0,11
06/07/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
06/08/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
06/09/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
06/10/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
06/11/2013,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11
06/12/2013,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11
06/13/2013,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11
06/14/2013,0,0,0,0,2,5,0,0,0,1,0,0,0,0,0,0,11
06/15/2013,0,0,0,0,2,5,0,0,0,1,0,0,0,0,0,0,11
06/16/2013,0,0,0,0,2,8,0,1,0,3,2,0,0,0,0,0,11
06/17/2013,0,0,0,0,2,11,0,2,0,3,3,0,0,0,0,0,11
06/18/2013,0,0,0,0,2,11,0,2,0,3,4,0,0,0,0,0,11
06/19/2013,0,0,0,0,2,14,0,3,0,4,5,0,0,0,0,0,11
06/20/2013,0,0,0,0,2,20,0,3,0,4,5,0,0,0,0,0,11
06/21/2013,0,0,0,0,0,19,0,3,0,3,5,0,0,0,0,0,11
06/22/2013,0,0,0,0,0,19,0,3,0,3,5,0,0,0,0,0,11
06/23/2013,0,0,0,0,0,16,0,2,0,1,3,0,0,0,0,0,11
06/24/2013,0,0,0,0,0,13,0,1,0,2,2,0,0,0,0,0,11
06/25/2013,0,0,0,0,0,9,0,1,0,2,1,0,0,0,0,0,11
06/26/2013,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,11
06/27/2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11
06/28/2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11
06/29/2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11
06/30/2013,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,11
07/01/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11
07/02/2013,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,11
07/03/2013,0,0,0,0,0,6,0,0,1,0,1,0,0,0,0,0,11
07/04/2013,0,0,0,0,0,6,0,0,1,0,15,0,0,0,0,0,11
07/05/2013,0,0,0,0,0,6,0,0,1,0,15,0,0,0,0,0,11
07/06/2013,0,0,0,0,0,6,0,0,1,1,16,0,0,0,0,0,11
07/07/2013,0,0,0,0,0,6,0,0,1,1,15,0,0,0,0,0,11
07/08/2013,0,0,0,0,0,6,0,0,1,1,15,0,0,0,0,0,11
07/09/2013,0,0,0,0,0,2,0,0,1,1,16,0,0,0,0,0,11
07/10/2013,0,0,0,0,0,3,0,4,1,1,17,0,0,0,0,0,11
07/11/2013,0,0,0,0,0,3,0,4,1,1,3,0,0,0,0,0,11
07/12/2013,0,0,0,0,0,3,0,4,1,1,3,0,0,0,0,0,11
07/13/2013,0,0,0,0,0,3,0,4,1,0,2,0,0,0,0,0,11
07/14/2013,0,0,0,0,0,3,0,4,1,0,2,0,0,0,0,0,11
07/15/2013,0,0,0,0,0,4,0,4,1,0,2,0,0,0,0,0,11
07/16/2013,0,0,0,0,0,2,0,4,1,1,2,0,0,0,0,0,11
07/17/2013,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,11
07/18/2013,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,11
07/19/2013,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,11
07/20/2013,0,0,0,0,0,2,0,3,0,4,1,0,0,0,0,0,11
07/21/2013,0,0,0,0,0,9,0,3,0,4,2,0,0,0,0,0,11
07/22/2013,0,0,0,0,0,9,0,3,0,4,2,0,0,0,0,0,11
07/23/2013,0,0,0,0,0,9,0,3,0,4,1,0,0,0,0,0,11
07/24/2013,0,0,0,0,0,21,0,3,0,4,2,0,0,0,0,0,11
07/25/2013,0,0,0,0,0,21,0,3,0,4,8,0,0,0,0,0,11
07/26/2013,0,0,0,0,0,22,0,3,0,4,8,0,0,0,0,0,11
07/27/2013,0,0,0,0,0,21,0,0,0,1,15,0,0,0,0,0,11
07/28/2013,0,0,0,0,1,17,0,0,0,1,14,0,0,0,0,0,11
07/29/2013,0,0,0,0,1,16,0,0,0,1,15,0,0,0,0,0,11
07/30/2013,0,0,0,0,3,22,0,0,0,1,27,0,0,0,0,0,11
07/31/2013,0,0,0,0,3,11,0,0,0,1,26,0,0,0,0,0,11
08/01/2013,0,0,0,0,3,11,0,0,0,1,24,0,0,0,0,0,11
08/02/2013,0,0,0,0,3,10,0,0,0,1,24,0,0,0,0,0,11
08/03/2013,0,0,0,0,3,11,0,0,0,1,17,0,0,0,0,0,11
08/04/2013,0,0,0,0,2,8,0,0,0,1,17,0,0,0,0,0,11
08/05/2013,0,0,0,0,2,9,0,0,0,1,19,0,0,0,0,0,11
08/06/2013,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,11
08/07/2013,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,11
08/08/2013,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,11
08/09/2013,0,0,0,0,3,6,0,0,0,5,6,0,0,0,0,0,11
08/10/2013,0,0,0,0,3,7,0,0,0,5,6,0,0,0,0,0,11
08/11/2013,0,0,0,0,3,12,0,0,0,8,6,0,0,0,0,0,11
08/12/2013,0,0,0,0,3,11,0,0,0,10,3,0,0,0,0,0,11
08/13/2013,0,0,0,0,3,10,0,0,0,10,3,0,0,0,0,0,11
08/14/2013,0,0,0,0,9,18,0,0,0,16,5,0,0,0,0,0,11
08/15/2013,0,0,0,0,6,29,0,1,0,16,6,0,0,0,0,0,11
08/16/2013,0,0,0,0,11,39,0,6,0,14,5,0,0,0,0,0,11
08/17/2013,0,0,0,0,11,43,0,10,0,14,5,0,0,0,0,0,11
08/18/2013,0,0,0,0,11,39,0,10,0,11,5,0,0,0,0,0,11
08/19/2013,0,0,0,0,11,50,0,10,0,15,16,0,0,0,0,0,11
08/20/2013,0,0,0,0,11,52,0,10,0,16,20,0,0,0,0,0,11
08/21/2013,0,0,0,0,5,65,0,10,1,10,18,0,0,0,0,0,11
08/22/2013,0,0,0,0,5,57,0,9,1,16,17,0,0,0,0,0,11
08/23/2013,0,0,0,0,0,48,0,7,1,13,16,0,0,0,0,0,11
08/24/2013,0,0,0,0,0,55,0,8,1,17,16,0,0,0,0,0,11
08/25/2013,0,0,0,0,0,56,0,8,1,17,16,0,0,0,0,0,11
08/26/2013,0,0,0,0,0,45,0,8,1,14,5,0,0,0,0,0,11
08/27/2013,0,0,0,0,0,52,0,8,1,14,5,0,0,0,0,0,11
08/28/2013,0,0,0,0,0,31,0,9,0,16,5,0,0,0,0,0,11
08/29/2013,0,0,0,0,6,37,3,9,0,12,6,0,0,0,0,0,11
08/30/2013,0,0,0,0,7,40,3,6,0,14,6,0,0,0,0,0,11
08/31/2013,0,0,0,0,7,42,3,3,1,10,8,0,0,0,0,0,11
09/01/2013,0,0,0,0,7,44,3,7,1,11,8,0,0,0,0,0,11
09/02/2013,0,0,0,0,7,50,3,7,1,8,10,0,0,0,0,0,11
09/03/2013,0,0,0,0,7,56,3,7,1,7,12,0,0,0,0,0,11
09/04/2013,0,1,0,0,9,57,4,6,1,5,23,0,0,0,0,0,11
09/05/2013,0,0,0,0,3,51,1,6,1,3,23,0,0,0,0,0,11
09/06/2013,0,0,0,0,2,49,1,6,2,7,27,0,0,0,0,0,11
09/07/2013,0,0,0,0,4,46,1,4,1,8,32,0,0,0,0,0,11
09/08/2013,0,0,0,0,4,48,1,0,1,7,34,0,0,0,0,0,11
09/09/2013,0,0,0,0,4,61,1,0,2,7,36,0,0,0,0,0,11
09/10/2013,0,0,0,0,4,59,1,0,2,7,35,0,0,0,0,0,11
09/11/2013,0,0,0,0,4,71,0,0,3,8,27,0,0,0,0,0,11
09/12/2013,0,0,0,0,5,77,0,0,3,9,30,0,0,0,0,0,11
09/13/2013,0,0,0,0,5,73,0,1,2,4,26,0,0,0,0,0,11
09/14/2013,0,0,0,0,3,61,0,2,2,4,20,0,0,0,0,0,11
09/15/2013,0,0,0,0,3,55,0,2,2,4,22,0,0,0,0,0,11
09/16/2013,0,0,0,0,3,39,0,2,1,4,23,0,0,0,0,0,11
09/17/2013,0,0,0,0,3,26,0,4,1,5,18,0,0,0,0,0,11
09/18/2013,0,0,0,0,1,16,0,4,1,4,17,0,0,0,0,0,11
09/19/2013,0,0,0,0,1,10,0,4,1,3,15,0,0,0,0,0,11
09/20/2013,0,0,0,0,1,11,0,3,1,4,15,0,0,0,0,0,11
09/21/2013,0,1,0,0,2,19,0,2,1,3,14,0,0,0,0,0,11
09/22/2013,0,0,0,0,14,23,0,2,1,3,15,0,0,0,0,0,11
09/23/2013,0,1,0,0,16,29,0,2,1,6,19,0,0,0,0,0,11
09/24/2013,0,0,0,0,16,29,0,1,1,7,19,0,0,0,0,0,11
09/25/2013,0,0,0,0,18,31,1,1,1,9,25,0,0,0,0,0,11
09/26/2013,0,0,0,0,19,33,1,1,1,10,28,0,0,0,0,0,11
09/27/2013,0,0,0,0,19,33,1,1,1,8,31,0,0,0,0,0,11
09/28/2013,0,1,0,0,18,26,1,1,1,8,32,0,0,0,0,0,11
09/29/2013,0,1,0,0,6,23,1,3,1,8,29,0,0,0,0,0,11
09/30/2013,0,1,0,0,4,17,1,4,1,6,21,0,0,0,0,0,11
10/01/2013,0,1,0,0,4,18,1,4,1,5,21,0,0,0,0,0,11
10/02/2013,0,0,0,0,8,13,0,4,0,4,13,0,0,0,0,0,11
10/03/2013,0,0,0,0,6,8,0,4,0,4,14,0,0,0,0,0,11
10/04/2013,0,0,0,0,6,6,0,4,0,4,11,0,0,0,0,0,11
10/05/2013,0,1,0,0,6,5,0,4,1,4,10,0,0,0,0,0,11
10/06/2013,0,0,0,0,6,4,0,2,1,4,8,0,0,0,0,0,11
10/07/2013,0,0,0,0,6,1,0,1,1,3,14,0,0,0,0,0,11
10/08/2013,0,0,0,0,7,1,0,0,1,7,16,0,0,0,0,0,11
10/09/2013,0,0,0,0,1,3,1,0,1,8,18,0,0,0,0,0,11
10/10/2013,0,0,0,0,1,7,5,0,2,7,14,0,0,0,0,0,11
10/11/2013,0,1,0,0,1,10,5,0,2,7,16,0,0,0,0,0,11
10/12/2013,0,1,0,0,1,10,6,8,4,11,17,0,0,3,0,0,11
10/13/2013,0,0,0,0,1,11,6,8,4,11,17,0,0,3,0,0,11
10/14/2013,0,1,0,0,1,12,6,8,4,11,10,0,0,3,0,0,11
10/15/2013,0,0,0,0,0,11,6,10,4,6,8,0,0,3,0,0,11
10/16/2013,0,0,0,0,0,9,6,10,4,4,6,0,0,3,0,0,11
10/17/2013,0,0,0,0,0,5,2,10,3,4,3,0,0,3,0,0,11
10/18/2013,0,1,0,0,0,2,2,10,3,4,6,0,0,3,0,0,11
10/19/2013,0,0,0,0,0,6,1,11,0,0,11,0,0,0,0,0,11
10/20/2013,0,0,0,0,0,5,1,11,0,0,11,0,0,0,0,0,11
10/21/2013,0,0,0,0,11,6,1,13,1,0,19,0,0,0,0,0,11
10/22/2013,0,1,0,0,13,7,1,11,1,0,20,0,0,0,0,0,11
10/23/2013,0,2,0,0,13,11,0,18,2,0,24,0,0,0,0,0,11
10/24/2013,0,0,0,0,13,14,0,26,2,2,29,0,0,0,0,0,11
10/25/2013,0,1,0,0,13,35,0,30,2,5,28,0,0,0,0,0,11
10/26/2013,0,2,0,0,13,39,0,22,2,6,22,0,0,0,0,0,11
10/27/2013,0,1,0,0,13,44,0,28,2,7,23,0,0,0,0,0,11
10/28/2013,0,2,0,0,2,45,0,30,1,8,18,0,0,0,0,0,11
10/29/2013,0,3,0,0,8,47,0,30,1,8,19,0,0,0,0,0,11
10/30/2013,0,2,0,0,8,50,2,25,0,9,15,0,0,0,0,0,11
10/31/2013,0,6,0,0,9,53,2,35,0,8,19,0,0,0,0,0,11
11/01/2013,0,3,0,0,18,41,7,49,0,9,23,0,0,0,0,0,11
11/02/2013,0,3,0,0,19,42,11,84,0,12,23,0,0,0,0,0,11
11/03/2013,0,0,0,0,57,62,11,95,0,29,23,0,0,0,0,0,11
11/04/2013,0,7,0,0,58,74,11,101,1,32,20,0,0,6,0,0,11
11/05/2013,0,4,0,0,53,72,11,119,1,43,22,0,0,6,0,0,11
11/06/2013,0,6,0,0,56,67,10,142,1,45,24,0,0,8,0,0,11
11/07/2013,0,3,0,0,58,66,15,132,1,46,23,0,0,11,0,0,11
11/08/2013,0,4,0,0,52,58,15,134,1,45,18,0,0,11,0,0,11
11/09/2013,0,5,0,0,54,55,11,120,1,42,19,0,0,11,0,0,11
11/10/2013,0,2,0,0,21,34,11,161,1,25,27,0,0,11,0,0,11
11/11/2013,0,3,0,0,29,22,11,199,0,29,37,0,0,5,0,0,11
11/12/2013,0,3,0,0,38,21,12,219,0,19,41,0,0,5,0,0,11
11/13/2013,0,4,0,0,35,20,11,275,0,19,43,0,0,4,0,0,11
11/14/2013,0,2,0,0,32,16,6,310,0,19,35,0,0,1,0,0,11
11/15/2013,0,5,0,0,29,15,1,337,0,16,33,0,0,1,0,0,11
11/16/2013,0,7,0,0,28,21,1,341,0,21,35,0,0,1,0,0,11
11/17/2013,0,1,0,0,30,17,3,299,0,24,30,0,0,4,0,0,11
11/18/2013,0,3,0,0,27,14,3,264,0,17,36,0,0,4,0,0,11
11/19/2013,0,8,0,0,20,21,2,281,0,26,28,0,0,4,0,0,11
11/20/2013,0,1,0,0,20,21,2,283,0,24,30,0,0,3,0,0,11
11/21/2013,0,6,0,0,20,21,2,285,0,40,42,0,0,3,0,0,11
11/22/2013,0,1,0,0,25,25,2,291,0,43,41,0,0,3,0,0,11
11/23/2013,0,3,0,0,24,13,2,285,0,41,49,0,0,3,0,0,11
11/24/2013,0,2,0,0,17,13,0,316,0,39,48,0,0,0,0,0,11
11/25/2013,0,3,0,0,14,13,1,344,2,49,42,0,0,0,0,0,11
11/26/2013,0,2,0,0,29,15,1,334,2,51,46,0,0,0,0,0,11
11/27/2013,0,1,0,0,41,24,1,289,2,73,40,0,0,0,0,0,11
11/28/2013,0,1,0,0,45,32,3,284,3,55,51,0,0,0,0,0,11
11/29/2013,0,0,0,0,41,43,4,287,3,60,53,0,0,0,0,0,11
11/30/2013,0,2,0,0,40,43,6,304,4,56,45,0,0,0,0,0,11
12/01/2013,0,0,0,0,40,43,6,275,4,56,42,0,0,0,0,0,11
12/02/2013,0,2,0,0,42,43,9,266,2,46,56,0,0,4,0,0,11
12/03/2013,0,2,0,0,53,34,10,231,2,34,56,0,0,4,0,0,11
12/04/2013,0,1,0,0,42,24,10,199,2,11,56,0,0,4,0,0,11
12/05/2013,0,3,0,0,38,15,8,199,1,11,50,0,0,4,0,0,11
12/06/2013,0,1,0,0,42,3,7,146,1,11,57,0,0,4,0,0,11
12/07/2013,0,0,0,0,44,12,5,110,0,11,54,0,0,4,0,0,11
12/08/2013,0,0,0,0,44,12,5,101,0,9,66,0,0,4,0,0,11
12/09/2013,0,0,0,0,40,13,1,69,0,9,43,0,0,0,0,0,11
12/10/2013,0,1,0,0,10,13,0,59,0,9,47,0,0,0,0,0,11
12/11/2013,0,0,0,0,9,13,1,71,1,11,50,0,0,0,0,0,11
12/12/2013,0,1,0,0,9,15,6,47,1,15,53,0,0,0,0,0,11
12/13/2013,0,0,0,0,4,14,6,66,1,9,53,0,0,0,0,0,11
12/14/2013,0,0,0,0,2,5,6,65,1,9,53,0,0,0,0,0,11
12/15/2013,0,0,0,0,3,5,6,58,1,9,41,0,0,0,0,0,11
12/16/2013,0,0,0,0,2,4,6,89,1,11,41,0,0,0,0,0,11
12/17/2013,0,0,0,0,2,4,6,94,2,11,36,0,0,0,0,0,11
12/18/2013,0,0,0,0,5,7,5,82,2,9,34,0,0,0,0,0,11
12/19/2013,0,1,0,0,5,5,0,83,2,5,24,0,0,2,0,0,11
12/20/2013,0,0,0,0,5,3,0,72,2,3,16,0,0,2,0,0,11
12/21/2013,0,0,0,0,5,3,0,78,2,4,24,0,0,2,0,0,11
12/22/2013,0,0,0,0,4,3,0,89,2,6,24,0,0,2,0,0,11
12/23/2013,0,1,0,0,4,3,0,65,3,4,26,0,0,2,0,0,11
12/24/2013,0,0,0,0,3,3,0,69,2,4,28,0,0,2,0,0,11
12/25/2013,0,0,0,0,0,0,0,86,1,4,27,0,0,2,0,0,11
12/26/2013,0,0,0,0,0,0,0,83,1,4,17,0,0,0,0,0,11
12/27/2013,0,0,0,0,0,0,0,72,1,4,16,0,0,0,0,0,11
12/28/2013,0,0,0,0,0,0,0,66,1,3,8,0,0,0,0,0,11
12/29/2013,0,0,0,0,0,0,0,53,1,1,8,0,0,0,0,0,11
12/30/2013,0,0,0,0,0,6,0,47,1,0,5,0,0,0,0,0,11
12/31/2013,0,0,0,0,0,6,0,49,1,0,0,0,0,0,0,0,11
06/01/2013,0,0,0,0,0,6,0,26,1,0,0,0,0,0,0,0,12
06/02/2013,0,0,0,0,0,6,0,12,1,0,0,0,0,0,0,0,12
06/03/2013,0,0,0,0,0,6,0,12,1,0,0,0,0,0,0,0,12
06/04/2013,0,0,0,0,0,6,0,12,1,0,0,0,0,0,0,0,12
06/05/2013,0,0,0,0,0,6,0,12,1,0,0,0,0,0,0,0,12
06/06/2013,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,12
06/07/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
06/08/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
06/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
06/10/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
06/11/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
06/12/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
06/13/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
06/14/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
06/15/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
06/16/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
06/17/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
06/18/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
06/19/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
06/20/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
06/21/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
06/22/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
06/23/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
