date,cases(t+14),confirmed(t),calls(t),complaint(t),Awareness,Larviciding,Fogging,irs,Ovi_Trap,Dewatering,Tyres,water_leakage,FishSeed,Adult_Mosquitoes,irs_patient,town
8/13/2012,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8/14/2012,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3
8/15/2012,6,0,0,0,3,0,0,0,0,5,0,0,0,0,0,3
8/16/2012,17,0,2,0,5,4,0,0,0,1,0,0,2,0,0,3
8/17/2012,20,0,1,0,2,0,2,0,0,4,0,0,0,0,0,3
8/18/2012,26,1,2,0,0,0,0,0,0,2,1,0,0,0,0,3
8/19/2012,30,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
8/20/2012,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8/21/2012,38,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3
8/22/2012,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
8/23/2012,55,0,5,0,1,0,0,0,0,2,0,0,0,0,0,3
8/24/2012,59,0,1,0,0,0,0,0,0,3,0,0,0,0,0,3
8/25/2012,52,0,4,0,0,0,0,0,0,5,1,0,0,0,0,3
8/26/2012,55,0,6,0,15,0,0,1,0,9,0,1,0,0,0,3
8/27/2012,58,1,13,0,1,0,0,0,0,0,0,0,0,0,0,3
8/28/2012,61,0,4,0,11,0,0,0,0,1,0,0,0,0,0,3
8/29/2012,60,0,11,0,20,0,0,0,4,1,4,0,0,0,0,3
8/30/2012,75,0,8,0,8,0,0,0,0,1,0,0,3,0,0,3
8/31/2012,74,1,4,0,33,5,0,0,1,1,0,0,5,0,0,3
9/1/2012,71,0,9,0,10,4,0,0,5,0,0,0,0,0,0,3
9/2/2012,69,0,9,0,22,16,0,6,1,5,1,1,20,0,0,3
9/3/2012,68,0,6,0,13,35,0,0,1,0,0,0,5,0,0,3
9/4/2012,58,1,9,0,30,5,0,0,5,0,0,0,0,0,0,3
9/5/2012,61,1,6,0,16,4,0,0,0,0,0,0,0,0,0,3
9/6/2012,46,2,8,0,29,7,1,1,0,2,0,0,6,4,6,3
9/7/2012,40,0,7,0,26,3,0,1,1,1,1,0,10,0,4,3
9/8/2012,36,1,6,0,25,3,0,0,0,0,2,0,0,0,0,3
9/9/2012,30,1,8,0,12,28,3,0,0,1,0,0,12,6,0,3
9/10/2012,25,0,7,0,13,3,1,0,0,3,0,0,0,0,1,3
9/11/2012,29,3,6,0,7,32,0,0,2,0,0,0,3,0,0,3
9/12/2012,28,0,8,0,16,29,0,0,0,0,0,0,1,1,0,3
9/13/2012,34,0,16,0,9,3,0,0,0,0,0,0,2,0,1,3
9/14/2012,32,2,2,0,5,7,0,0,0,0,1,0,6,5,0,3
9/15/2012,29,1,8,0,2,3,1,0,0,13,1,0,2,2,0,3
9/16/2012,23,1,3,0,1,7,0,0,0,4,0,0,0,0,0,3
9/17/2012,20,0,0,0,19,2,2,0,0,4,1,1,1,2,0,3
9/18/2012,17,0,6,0,3,21,8,1,0,5,2,0,0,2,1,3
9/19/2012,23,0,9,0,9,47,0,1,0,7,3,1,0,1,2,3
9/20/2012,23,0,4,0,7,34,1,2,3,1,2,5,0,5,0,3
9/21/2012,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9/22/2012,28,0,3,0,21,11,1,2,0,2,1,0,0,5,0,3
9/23/2012,24,0,3,0,1,2,0,11,0,1,0,0,0,3,0,3
9/24/2012,20,0,3,0,14,18,0,2,0,1,3,0,0,0,0,3
9/25/2012,17,0,3,0,57,22,20,14,2,4,1,2,0,2,0,3
9/26/2012,16,2,3,0,48,7,3,3,0,4,1,0,1,0,0,3
9/27/2012,12,0,2,0,48,20,1,1,1,3,2,1,3,3,0,3
9/28/2012,14,0,2,0,3,9,4,0,0,4,0,1,3,0,0,3
9/29/2012,10,0,2,0,18,36,4,22,1,4,1,0,0,3,0,3
9/30/2012,11,1,0,0,0,8,0,1,0,2,0,1,0,1,0,3
10/1/2012,11,0,6,0,8,34,0,3,0,4,0,0,0,0,0,3
10/2/2012,11,1,3,0,6,6,2,5,0,0,0,0,3,2,0,3
10/3/2012,8,0,3,0,1,6,0,0,0,1,0,0,0,0,0,3
10/4/2012,13,0,2,0,2,15,0,0,0,1,0,0,0,0,1,3
10/5/2012,10,0,2,0,7,12,0,1,0,3,0,0,0,3,0,3
10/6/2012,9,0,0,0,4,37,1,7,1,3,4,0,1,3,1,3
10/7/2012,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3
10/8/2012,8,1,1,0,5,31,0,0,0,9,0,0,0,0,0,3
10/9/2012,4,0,1,0,10,10,0,0,0,1,1,0,0,0,0,3
10/10/2012,8,0,3,0,10,12,2,0,0,7,0,2,1,2,0,3
10/11/2012,9,0,4,0,13,20,0,6,0,4,1,0,5,0,1,3
10/12/2012,9,0,0,0,7,18,0,0,0,4,0,1,0,1,0,3
10/13/2012,6,0,0,0,8,10,0,0,0,0,0,0,2,1,0,3
10/14/2012,6,0,1,0,2,5,0,1,0,0,1,0,0,0,0,3
10/15/2012,5,0,2,0,0,17,0,0,0,0,0,0,0,0,0,3
10/16/2012,4,0,0,0,6,7,0,0,0,1,0,0,2,0,0,3
10/17/2012,7,0,0,0,10,10,0,1,0,0,0,1,1,0,0,3
10/18/2012,7,0,1,0,4,7,0,0,0,1,0,0,0,0,0,3
10/19/2012,6,0,0,0,1,1,1,0,0,0,0,1,0,0,0,3
10/20/2012,4,0,1,0,3,7,0,0,0,4,0,0,0,0,0,3
10/21/2012,4,0,3,0,0,2,0,0,0,0,0,0,0,0,0,3
10/22/2012,1,0,3,0,17,5,0,3,0,1,0,0,0,1,0,3
10/23/2012,3,0,4,0,1,2,0,1,0,1,0,0,0,0,0,3
10/24/2012,4,0,1,0,27,9,0,0,0,0,0,1,0,0,0,3
10/25/2012,6,0,1,0,14,5,0,1,0,0,0,0,0,0,0,3
10/26/2012,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3
10/27/2012,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10/28/2012,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
10/29/2012,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10/30/2012,5,0,0,0,3,2,0,0,0,0,0,0,0,0,0,3
10/31/2012,6,0,2,0,2,2,0,0,0,1,0,0,0,0,0,3
11/1/2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11/2/2012,1,0,0,0,14,2,0,0,0,0,0,0,0,1,0,3
11/3/2012,1,0,0,0,13,1,0,1,0,3,0,0,0,1,1,3
11/4/2012,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
11/5/2012,2,0,2,0,20,2,3,1,0,0,0,1,0,1,0,3
11/6/2012,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,3
11/7/2012,3,0,2,0,3,2,0,0,0,1,0,0,0,0,0,3
11/8/2012,3,0,1,0,20,7,1,2,0,1,0,2,0,0,0,3
11/9/2012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11/10/2012,2,0,0,0,25,0,0,1,0,0,0,0,0,1,1,3
11/11/2012,1,0,2,0,8,0,0,0,0,0,0,0,0,0,0,3
11/12/2012,2,0,1,0,16,0,0,0,0,1,0,0,0,0,0,3
11/13/2012,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,3
11/14/2012,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3
11/15/2012,3,0,0,0,1,2,0,0,0,1,0,0,0,0,0,3
11/16/2012,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,3
11/17/2012,2,0,1,0,3,0,0,0,0,1,1,0,0,0,0,3
11/18/2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11/19/2012,1,0,0,0,7,2,0,0,0,1,0,0,0,0,0,3
11/20/2012,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
11/21/2012,2,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3
11/22/2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11/23/2012,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3
11/24/2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11/25/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11/26/2012,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3
11/27/2012,3,0,1,0,11,0,0,0,0,0,0,0,0,0,0,3
11/28/2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11/29/2012,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
11/30/2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
12/1/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
12/2/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
12/3/2012,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3
12/4/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
12/5/2012,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
12/6/2012,2,0,0,0,6,2,0,0,0,0,0,0,0,0,0,3
12/7/2012,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,3
12/8/2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
12/9/2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
12/10/2012,1,0,0,0,6,3,0,0,0,1,1,0,0,0,0,3
12/11/2012,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
12/12/2012,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
12/13/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
12/14/2012,1,0,0,0,3,6,0,0,0,0,0,0,0,0,0,3
12/15/2012,0,0,0,0,2,1,0,0,0,1,3,0,0,0,0,3
12/16/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
12/17/2012,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3
12/18/2012,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
12/19/2012,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
12/20/2012,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
12/21/2012,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
12/22/2012,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,3
12/23/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
12/24/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
12/25/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
12/26/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
12/27/2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
12/28/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
12/29/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
12/30/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
12/31/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1/1/2013,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,3
1/2/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1/3/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1/4/2013,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,3
1/5/2013,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3
1/6/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1/7/2013,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,3
1/8/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1/9/2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1/11/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1/12/2013,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,3
1/13/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1/14/2013,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3
1/15/2013,0,0,0,0,2,4,0,0,0,1,0,0,0,0,0,3
1/16/2013,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
1/17/2013,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3
1/18/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1/19/2013,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3
1/20/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1/21/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1/22/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1/23/2013,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,3
1/24/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1/25/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1/26/2013,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
1/27/2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1/28/2013,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
1/29/2013,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3
1/30/2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1/31/2013,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,3
2/1/2013,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
2/2/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2/3/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2/4/2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
2/5/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2/6/2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
2/7/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
2/8/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2/9/2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2/11/2013,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3
2/12/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2/13/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2/14/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2/15/2013,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3
2/16/2013,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3
2/17/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2/18/2013,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3
2/19/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2/20/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2/21/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2/22/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2/23/2013,0,0,0,0,6,4,0,0,0,2,0,0,0,0,0,3
2/24/2013,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3
2/25/2013,0,0,1,0,8,0,0,0,0,1,0,1,0,0,0,3
2/26/2013,0,0,0,0,18,2,0,0,0,1,0,0,0,0,0,3
2/27/2013,0,0,0,0,11,0,0,0,0,1,0,1,0,0,0,3
2/28/2013,0,0,0,0,9,0,0,0,0,1,2,0,0,0,0,3
3/1/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
3/2/2013,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3
3/3/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3/4/2013,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3
3/5/2013,3,0,1,0,12,0,0,0,0,1,9,0,0,0,0,3
3/6/2013,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,3
3/7/2013,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3
3/8/2013,3,0,1,0,0,1,0,0,0,17,11,0,0,0,0,3
3/9/2013,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,3
3/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3/11/2013,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,3
3/12/2013,0,0,0,0,34,0,0,0,1,0,8,0,0,0,0,3
3/13/2013,0,0,1,0,24,0,0,0,0,0,3,0,0,0,0,3
3/14/2013,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3
3/15/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3/16/2013,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,3
3/17/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3/18/2013,9,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3
3/19/2013,15,0,0,0,32,2,0,0,0,0,0,0,0,0,0,3
3/20/2013,17,0,1,0,18,2,0,0,0,0,0,0,0,0,0,3
3/21/2013,19,0,1,0,15,1,0,0,0,0,25,0,0,0,0,3
3/22/2013,19,0,0,0,13,0,0,4,0,0,2,0,0,0,0,3
3/23/2013,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3/24/2013,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3/25/2013,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3/26/2013,9,0,1,0,23,1,0,0,0,2,5,1,0,0,0,3
3/27/2013,12,0,0,0,37,4,0,2,0,1,15,0,0,0,0,3
3/28/2013,9,0,0,0,47,2,0,0,0,4,4,0,0,0,0,3
3/29/2013,10,0,0,0,27,0,0,0,0,0,0,0,0,0,0,3
3/30/2013,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3/31/2013,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4/1/2013,8,0,0,0,2,3,0,0,1,0,21,0,0,0,0,3
4/2/2013,5,0,0,0,11,0,0,0,0,1,43,0,0,0,0,3
4/3/2013,5,0,0,0,18,2,0,0,0,0,7,0,0,0,0,3
4/4/2013,5,0,0,0,6,2,0,0,0,16,18,0,0,0,0,3
4/5/2013,9,0,0,0,33,10,0,0,0,0,3,0,1,0,0,3
4/6/2013,8,0,0,0,0,1,0,0,0,0,3,0,0,0,0,3
4/7/2013,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
4/8/2013,11,0,0,0,1,2,0,0,0,0,1,0,1,0,0,3
4/9/2013,11,0,0,0,0,2,0,0,0,0,2,0,0,0,0,3
4/10/2013,7,0,0,0,5,0,0,0,0,0,9,0,0,0,0,3
4/11/2013,12,0,0,0,16,3,0,1,0,1,0,1,0,0,0,3
4/12/2013,12,0,0,0,1,6,0,1,0,0,0,0,0,0,0,3
4/13/2013,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
4/14/2013,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
4/15/2013,12,0,0,0,7,3,0,0,0,1,2,0,11,0,0,3
4/16/2013,5,0,1,0,16,0,0,0,0,3,2,0,0,0,0,3
4/17/2013,5,0,1,0,16,3,0,0,0,3,2,1,3,1,0,3
4/18/2013,2,0,1,0,7,2,0,0,0,0,0,0,0,0,0,3
4/19/2013,6,0,2,0,8,0,0,0,0,0,0,0,0,0,0,3
4/20/2013,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3
4/21/2013,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4/22/2013,11,0,0,0,15,3,0,0,0,0,0,0,7,0,0,3
4/23/2013,11,0,0,0,6,1,0,0,0,1,0,0,0,0,0,3
4/24/2013,8,0,1,0,17,10,0,0,0,0,0,1,4,0,0,3
4/25/2013,8,0,0,0,14,2,0,0,0,1,1,0,0,0,0,3
4/26/2013,9,0,1,0,1,0,0,1,0,3,0,0,0,0,0,3
4/27/2013,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4/28/2013,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4/29/2013,5,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3
4/30/2013,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,3
5/1/2013,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
5/2/2013,7,0,1,0,2,5,0,0,0,1,0,1,0,0,0,3
5/3/2013,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3
5/4/2013,13,0,1,0,0,3,0,0,0,0,0,0,0,0,0,3
5/5/2013,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5/6/2013,13,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3
5/7/2013,12,0,0,0,14,0,0,0,0,2,5,0,9,0,0,3
5/8/2013,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5/9/2013,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
5/10/2013,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
5/11/2013,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5/12/2013,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5/13/2013,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5/14/2013,6,0,1,0,6,0,0,0,0,0,0,1,0,0,0,3
5/15/2013,8,0,0,0,2,5,0,0,0,1,0,0,1,0,0,3
5/16/2013,8,0,0,0,11,1,0,0,0,0,0,0,0,0,0,3
5/17/2013,8,0,0,0,21,2,0,0,0,0,0,0,0,0,0,3
5/18/2013,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5/19/2013,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5/20/2013,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3
5/21/2013,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
5/22/2013,5,0,0,0,16,2,0,0,0,0,0,0,0,0,0,3
5/23/2013,5,0,0,0,27,2,0,0,0,0,0,0,0,0,0,3
5/24/2013,8,0,0,0,18,1,0,0,0,0,0,0,0,0,0,3
5/25/2013,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5/26/2013,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5/27/2013,5,0,0,0,18,1,0,0,0,0,0,0,0,0,0,3
5/28/2013,4,0,0,0,15,1,0,0,0,0,0,0,0,0,0,3
5/29/2013,2,0,1,0,15,0,0,0,0,0,0,0,0,0,0,3
5/30/2013,3,0,0,0,15,2,0,0,0,0,0,0,0,0,0,3
5/31/2013,9,0,0,0,23,4,0,0,0,0,0,0,0,0,0,3
6/1/2013,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
6/2/2013,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6/3/2013,9,0,0,0,1,1,0,0,0,0,21,0,0,0,0,3
6/4/2013,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
6/5/2013,21,0,0,0,2,6,0,0,0,1,0,0,1,0,0,3
6/6/2013,24,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3
6/7/2013,29,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3
6/8/2013,39,0,1,0,0,0,0,0,0,2,1,0,0,0,0,3
6/9/2013,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6/10/2013,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6/11/2013,20,0,1,0,1,5,0,0,0,2,0,0,0,1,0,3
6/12/2013,20,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3
6/13/2013,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
6/14/2013,11,0,0,0,2,0,0,0,0,1,0,0,1,0,0,3
6/15/2013,9,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3
6/16/2013,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3
6/17/2013,3,0,0,0,0,1,0,0,0,1,1,0,2,0,0,3
6/18/2013,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
6/19/2013,4,0,0,0,3,4,0,0,0,3,2,0,2,0,0,3
6/20/2013,13,0,0,0,0,1,0,2,0,1,0,0,0,0,0,3
6/21/2013,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6/22/2013,13,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3
6/23/2013,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6/24/2013,11,0,1,0,0,1,0,0,0,2,3,0,0,0,0,3
6/25/2013,0,0,0,0,0,2,1,0,0,0,0,0,6,0,0,3
6/26/2013,5,0,1,0,0,2,0,0,0,0,0,0,3,0,0,3
6/27/2013,6,0,0,0,0,2,0,0,0,1,0,1,0,0,0,3
6/28/2013,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
6/29/2013,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3
6/30/2013,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7/1/2013,19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3
7/2/2013,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
7/3/2013,11,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3
7/4/2013,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
7/5/2013,11,0,1,0,0,1,0,1,0,0,1,0,0,0,0,3
7/6/2013,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,3
7/7/2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7/8/2013,1,0,0,0,0,0,0,0,0,4,6,0,0,0,0,3
7/9/2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
7/10/2013,1,0,1,0,0,0,0,0,0,9,5,0,0,0,0,3
7/11/2013,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3
7/12/2013,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
7/13/2013,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3
7/14/2013,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
7/15/2013,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
7/16/2013,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
7/17/2013,16,0,2,0,0,0,0,0,0,1,0,0,0,1,0,3
7/18/2013,21,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3
7/19/2013,19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3
7/20/2013,17,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3
7/21/2013,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
7/22/2013,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3
7/23/2013,14,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3
7/24/2013,15,0,7,0,0,2,0,0,0,0,0,0,0,0,0,3
7/25/2013,8,0,2,0,0,1,0,0,0,0,3,0,0,0,0,3
7/26/2013,8,0,4,0,0,0,0,0,0,0,3,0,0,0,0,3
7/27/2013,8,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3
7/28/2013,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
7/29/2013,2,0,2,0,0,1,0,0,0,0,13,0,2,0,0,3
7/30/2013,2,0,5,0,0,0,0,0,0,0,7,0,0,0,0,3
7/31/2013,3,0,0,0,1,0,0,0,0,1,16,0,0,0,0,3
8/1/2013,11,0,1,0,2,1,0,0,0,0,0,0,3,0,0,3
8/2/2013,12,0,1,0,0,0,0,0,0,2,0,0,5,0,0,3
8/3/2013,13,0,1,0,0,0,0,0,0,0,0,1,4,0,0,3
